iteration_test,failures,policy,miura,time
179 17 19 N P,1,0,0,7200
180 23 25 N D,1,0,0,7200
181 2 18 N D,1,0,0,7200
182 2 11 N B,1,0,0,7200
183 20 6 N C,0,2.616644649,6.678960009,110.4542082
184 10 13 N A,0,1.377723694,2.16422412,14.10976847
185 20 17 N T,0,3.045954884,5.233022702,101.2836478
186 25 23 N B,1,0,0,7200
187 14 12 N E,0,2.880136785,5.187335196,112.8052887
188 19 5 N E,1,0,0,7200
189 5 12 N O,1,0,0,7200
190 9 22 N L,1,0,0,7200
191 24 16 N A,1,0,0,7200
192 11 17 N C,0,3.059424835,5.921681629,119.0055729
193 4 11 N C,0,2.359879562,7.52241006,144.8469067
194 19 16 N O,0,1.095684122,9.012779133,164.0069243
195 8 3 N D,1,0,0,7200
196 5 7 N E,0,1.328812405,9.625584238,232.5222666
197 7 11 N A,0,1.205392239,1.713447062,8.120188256
198 23 11 N D,1,0,0,7200
199 1 24 N B,1,0,0,7200
200 17 16 N C,0,3.891847004,1.508984829,48.10418993
201 22 21 N P,1,0,0,7200
202 9 1 N T,1,0,0,7200
203 10 22 N E,0,3.553280077,1.471772495,35.25377293
204 11 15 N C,0,2.987328329,4.318511447,90.93819105
205 7 14 N T,0,1.41636761,9.170534053,308.7250251
206 6 14 N C,0,2.452043881,7.377941032,152.5943835
207 10 12 N P,0,1.177643939,8.495414844,152.9538956
208 3 1 N D,1,0,0,7200
209 2 14 N E,0,2.093785964,7.48420324,162.8504538
210 13 17 N P,0,1.524504945,8.492162982,79.72871009
211 1 22 N P,1,0,0,7200
212 15 10 N C,0,3.289804924,3.662367145,72.36333471
213 21 9 N D,1,0,0,7200
214 12 17 N O,1,0,0,7200
215 13 4 N P,1,0,0,7200
216 2 3 N T,1,0,0,7200
217 12 7 N A,0,1.856771858,4.402649929,44.32689161
218 16 21 N T,0,1.654347877,9.275908633,189.2288354
219 7 21 N L,1,0,0,7200
220 5 2 N B,1,0,0,7200
221 20 23 N T,0,3.525732872,0.76472865,12.21096353
222 16 20 N E,0,3.885911635,1.519292078,27.98738024
223 14 10 N P,1,0,0,7200
224 25 3 N O,0,1.502259845,8.573322022,137.6048813
225 20 6 N C,0,2.742101166,5.845437134,114.4016903
226 1 6 N A,0,1.56726658,6.819778656,160.4929312
227 14 18 N C,0,2.922202778,5.479092718,73.03191478
228 1 22 N T,0,2.410966998,5.620803597,219.7473068
229 12 22 N C,0,1.959696036,8.670371435,136.6014624
230 20 24 N L,0,0.806524753,9.690405154,274.125963
231 9 4 N B,1,0,0,7200
232 16 20 N T,0,1.783502663,8.672797703,176.120394
233 25 7 N T,0,1.608330415,9.106946973,245.5060434
234 1 18 N B,1,0,0,7200
235 13 5 N C,0,2.996483258,4.493736963,100.8457373
236 13 18 N T,0,1.603890908,9.017676247,204.0313518
237 8 18 N P,0,1.804450989,2.672512707,25.88264549
238 23 9 N O,0,1.987313178,5.053358061,53.64038804
239 5 16 N E,0,2.644641571,5.84299545,130.6590983
240 25 24 N O,0,0.992797491,9.718526311,435.1710744
241 25 17 N E,1,0,0,7200
242 9 18 N D,1,0,0,7200
243 4 6 N E,0,1.244007488,9.666811283,290.4882117
244 19 4 N D,1,0,0,7200
245 2 22 N O,1,0,0,7200
246 9 1 N B,1,0,0,7200
247 25 8 N B,1,0,0,7200
248 24 15 N L,0,1.928390737,5.988731787,96.95315669
249 9 1 N A,0,1.289197848,8.979475795,235.9134737
